ID,Filename,spk_code,spk_age,spk_age_c,spk_sex,rec_date,rec_date_c,genre,genre_stim,gloss,transl,sound_quality,background_noise,word_tokens,extended,Glottocode
svan1243_T012,doreco_svan1243_svv33_03,VG-LS,50,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,426,no,svan1243
svan1243_T013,doreco_svan1243_svv33_04,VG-LS,50,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,233,no,svan1243
svan1243_T014,doreco_svan1243_svv33_09,VG-LS,50,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,261,no,svan1243
svan1243_T015,doreco_svan1243_svv33_14,VG-LS,50,approximate,m,2012,approximate,traditional narrative,na,none,Georgian/English,medium,constant,567,no,svan1243
svan1243_T016,doreco_svan1243_svv35_02,NT-LT,40,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,good,constant,367,no,svan1243
svan1243_T017,doreco_svan1243_svv35_03,NT-LT,40,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,good,constant,356,no,svan1243
svan1243_T018,doreco_svan1243_svv36_03,SHO-LS,70,approximate,m,2012,approximate,traditional narrative,na,none,Georgian/English,medium,constant,495,no,svan1243
svan1243_T019,doreco_svan1243_svv36_04,SHO-LS,70,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,234,no,svan1243
svan1243_T020,doreco_svan1243_svv36_08,SHO-LS,70,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,219,no,svan1243
svan1243_T021,doreco_svan1243_svv36_10,SHO-LS,70,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,93,no,svan1243
svan1243_T022,doreco_svan1243_svv36_12,SHO-LS,70,approximate,m,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,446,no,svan1243
svan1243_T023,doreco_svan1243_svv36_15,SHO-LS,70,approximate,m,2012,approximate,traditional narrative,na,none,Georgian/English,medium,constant,226,no,svan1243
svan1243_T024,doreco_svan1243_svv37_04,BM-CH,60,approximate,f,2012,approximate,traditional narrative,na,none,Georgian/English,medium,constant,394,no,svan1243
svan1243_T025,doreco_svan1243_svv37_14,BM-CH,60,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,428,no,svan1243
svan1243_T026,doreco_svan1243_svv37_16,BM-CH,60,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,170,no,svan1243
svan1243_T027,doreco_svan1243_svv37_19,BM-CH,60,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,233,no,svan1243
svan1243_T028,doreco_svan1243_svv37_23,BM-CH,60,approximate,f,2012,approximate,personal narrative,na,none,Georgian/English,medium,constant,678,no,svan1243
taba1259_T001,doreco_taba1259_mc_tabasaran_belt,TS01,52,certain,m,2010,certain,traditional narrative,na,break/gloss,English,good,punctual,588,no,taba1259
taba1259_T002,doreco_taba1259_mc_tabasaran_horse,TS02,64,certain,m,2010,certain,traditional narrative,na,break/gloss,English,good,punctual,1671,no,taba1259
taba1259_T003,doreco_taba1259_mc_tabasaran_naz,TS01,52,certain,m,2010,certain,traditional narrative,na,break/gloss,English,good,punctual,423,no,taba1259
taba1259_T004,doreco_taba1259_mc_tabasaran_nuradin,TS01,52,certain,m,2010,certain,traditional narrative,na,break/gloss,English,good,punctual,587,no,taba1259
taba1259_T005,doreco_taba1259_mc_tabasaran_work,TS01,52,certain,m,2010,certain,traditional narrative,na,break/gloss,English,good,punctual,1790,no,taba1259
teop1238_T003,doreco_teop1238_Iar_02,Iar,71,certain,f,2003,approximate,traditional narrative,na,break/gloss,English,medium,punctual,1869,no,teop1238
teop1238_T004,doreco_teop1238_Mat_01,Mat,30,approximate,f,2004,approximate,traditional narrative,na,break/gloss,English,good,punctual,873,no,teop1238
teop1238_T010,doreco_teop1238_Sii_06,Sii,66,certain,f,2004,approximate,traditional narrative,na,break/gloss,English,good,punctual,2793,no,teop1238
teop1238_T011,doreco_teop1238_Viv_01,Viv,40,approximate,f,2004,approximate,traditional narrative,na,break/gloss,English,medium,punctual,873,no,teop1238
teop1238_T001,doreco_teop1238_Asu_01,Asu,40,approximate,f,2004,approximate,traditional narrative,na,break/gloss,English,medium,punctual,736,no,teop1238
teop1238_T002,doreco_teop1238_Gol_01,Gol,30,approximate,m,2004,approximate,traditional narrative,na,break/gloss,English,medium,punctual,232,no,teop1238
teop1238_T005,doreco_teop1238_Nah_02,Nah,81,certain,m,2003,approximate,traditional narrative,na,break/gloss,English,good,punctual,951,no,teop1238
teop1238_T006,doreco_teop1238_Nan_03,Nan,73,certain,f,2003,approximate,traditional narrative,na,break/gloss,English,medium,punctual,1209,no,teop1238
teop1238_T007,doreco_teop1238_Pur_05,Pur,75,approximate,m,2003,approximate,traditional narrative,na,break/gloss,English,good,punctual,780,no,teop1238
teop1238_T008,doreco_teop1238_San_01,San,72,certain,m,2003,approximate,traditional narrative,na,break/gloss,English,medium,punctual,881,no,teop1238
teop1238_T009,doreco_teop1238_Sha_01,Sha,18,certain,f,2003,approximate,traditional narrative,na,break/gloss,English,good,punctual,951,no,teop1238
texi1237_T001,doreco_texi1237_JuanFlojo,TLF,59,certain,m,1993,certain,traditional narrative,,all,Spanish,medium,constant,5293,no,texi1237
texi1237_T002,doreco_texi1237_LaChichimeca,TLF,59,certain,m,1993,certain,traditional narrative,,all,Spanish,medium,constant,1633,no,texi1237
texi1237_T003,doreco_texi1237_LaMujerFloja,TLF,59,certain,m,1993,certain,traditional narrative,,all,Spanish,medium,constant,1372,no,texi1237
texi1237_T004,doreco_texi1237_Pepito,TLF,59,certain,m,1993,certain,traditional narrative,,all,Spanish,medium,constant,175,no,texi1237
trin1278_T001,doreco_trin1278_T06,LJI,68,certain,m,2005,certain,traditional narrative,na,all,English/Spanish,medium,punctual,908,no,trin1278
trin1278_T002,doreco_trin1278_T11,EIN,50,certain,m,2006,certain,stimulus retelling,na,all,English/Spanish,bad,constant,308,no,trin1278
trin1278_T003,doreco_trin1278_T12,ANM,60,approximate,m,2006,certain,traditional narrative,na,all,English/Spanish,good,punctual,275,no,trin1278
trin1278_T004,doreco_trin1278_T19,FCT,46,certain,f,2006,certain,traditional narrative,na,all,English/Spanish,medium,constant,1578,no,trin1278
trin1278_T005,doreco_trin1278_T20,LJI/FCT,69/46,certain/certain,m/f,2006,certain,conversation,na,all,English/Spanish,good,punctual,372,no,trin1278
trin1278_T006,doreco_trin1278_T22,ANM,70,approximate,m,2008,certain,traditional narrative,na,all,English/Spanish,medium,constant,652,no,trin1278
trin1278_T007,doreco_trin1278_T24,ANM,70,approximate,m,2008,certain,traditional narrative,na,all,English/Spanish,medium,punctual,1572,no,trin1278
trin1278_T008,doreco_trin1278_T30,LJI,71,certain,m,2008,certain,traditional narrative,na,all,English/Spanish,medium,punctual,1202,no,trin1278
trin1278_T009,doreco_trin1278_T35,CMC,30,approximate,f,2010,certain,personal narrative,na,all,English/Spanish,medium,constant,468,no,trin1278
trin1278_T010,doreco_trin1278_T47,SGG,60,certain,f,2018,certain,traditional narrative,na,none,Spanish,good,constant,457,no,trin1278
trin1278_T011,doreco_trin1278_T01,LJI,68,certain,m,2005,certain,traditional narrative,na,all,English/Spanish,medium,punctual,149,yes,trin1278
trin1278_T012,doreco_trin1278_T02,LJI,68,certain,m,2005,certain,traditional narrative,na,all,English/Spanish,good,constant,611,yes,trin1278
trin1278_T013,doreco_trin1278_T07,G/PMY,60/60,approximate/approximate,f/f,2005,certain,conversation,na,all,English/Spanish,medium,constant,79,yes,trin1278
trin1278_T014,doreco_trin1278_T08,EIN,50,certain,m,2006,certain,traditional narrative,na,all,English/Spanish,medium,constant,271,yes,trin1278
trin1278_T015,doreco_trin1278_T09,FGN,60,approximate,m,2006,certain,traditional narrative,na,all,English/Spanish,medium,constant,800,yes,trin1278
trin1278_T016,doreco_trin1278_T10,PFN,54,certain,m,2009,certain,traditional narrative,na,all,English/Spanish,good,constant,367,yes,trin1278
trin1278_T017,doreco_trin1278_T13,PFN,54,certain,m,2006,certain,traditional narrative,na,all,English/Spanish,good,punctual,484,yes,trin1278
trin1278_T018,doreco_trin1278_T14,PFN,54,certain,m,2006,certain,traditional narrative,na,all,English/Spanish,good,constant,370,yes,trin1278
trin1278_T019,doreco_trin1278_T15,FMJ,60,approximate,m,2006,certain,traditional narrative,na,all,English/Spanish,good,constant,363,yes,trin1278
trin1278_T020,doreco_trin1278_T16,FMJ,60,approximate,m,2006,certain,traditional narrative,na,all,English/Spanish,good,constant,204,yes,trin1278
trin1278_T021,doreco_trin1278_T18,NYM,73,certain,m,2006,certain,stimulus retelling,na,all,English/Spanish,good,constant,562,yes,trin1278
trin1278_T022,doreco_trin1278_T21,LJI,71,certain,m,2008,certain,traditional narrative,na,all,English/Spanish,medium,punctual,1377,yes,trin1278
trin1278_T023,doreco_trin1278_T23,MYY/CMC,60/30,approximate/approximate,f/f,2008,certain,conversation,na,all,English/Spanish,bad,punctual,127,yes,trin1278
trin1278_T024,doreco_trin1278_T25,FMJ,70,approximate,m,2008,certain,personal narrative,na,all,English/Spanish,medium,punctual,2140,yes,trin1278
trin1278_T025,doreco_trin1278_T26,NTN/MYY,41/30,certain/approximate,f/m,2008,certain,conversation,na,all,English/Spanish,good,constant,303,yes,trin1278
trin1278_T026,doreco_trin1278_T28,ESV/VMN,60/50,approximate/approximate,m/f,2008,certain,conversation,na,all,English/Spanish,good,constant,21,yes,trin1278
trin1278_T027,doreco_trin1278_T29,CYM/SYM,30/38,approximate/certain,f/f,2008,certain,conversation,na,all,English/Spanish,medium,punctual,325,yes,trin1278
trin1278_T028,doreco_trin1278_T31,ONT,42,certain,m,2008,certain,traditional narrative,na,all,English/Spanish,medium,constant,191,yes,trin1278
trin1278_T029,doreco_trin1278_T32,ONT,42,certain,m,2008,certain,personal narrative,na,all,English/Spanish,medium,constant,199,yes,trin1278
trin1278_T030,doreco_trin1278_T33,MPMT,36,certain,f,2008,certain,personal narrative,na,all,English/Spanish,medium,constant,413,yes,trin1278
trin1278_T031,doreco_trin1278_T34,LNN,70,approximate,f,2010,certain,traditional narrative,na,all,English/Spanish,medium,constant,630,yes,trin1278
trin1278_T032,doreco_trin1278_T36,FCT,50,certain,f,2010,certain,personal narrative,na,all,English/Spanish,good,constant,558,yes,trin1278
tsim1256_T001,doreco_tsim1256_IGS0229_2015-12-21_GG_1,GG,60,approximate,m,2015-12-21,certain,personal narrative,na,none,Swahili,good,none,652,no,tsim1256
tsim1256_T002,doreco_tsim1256_IGS0229_2015-12-21_GG_2,GG,60,approximate,m,2015-12-21,certain,traditional narrative,na,none,Swahili/English,good,none,499,no,tsim1256
tsim1256_T003,doreco_tsim1256_IGS0229_2015-12-21_GG_3,GG,60,approximate,m,2015-12-21,certain,personal narrative,na,none,Swahili/English,good,none,163,no,tsim1256
tsim1256_T039,doreco_tsim1256_IGS0229_2017-1-25_MM_1,MM,55,approximate,f,2017-01-25,certain,traditional narrative,na,none,Swahili/English,good,none,120,no,tsim1256
tsim1256_T048,doreco_tsim1256_IGS0229_2017-1-25_MM_10,MM,55,approximate,f,2017-01-25,certain,traditional narrative,na,none,Swahili/English,good,none,151,no,tsim1256
tsim1256_T040,doreco_tsim1256_IGS0229_2017-1-25_MM_2,MM,55,approximate,f,2017-01-25,certain,personal narrative,na,none,Swahili/English,good,none,55,no,tsim1256
tsim1256_T041,doreco_tsim1256_IGS0229_2017-1-25_MM_3,MM,55,approximate,f,2017-01-25,certain,traditional narrative,na,none,Swahili/English,good,none,344,no,tsim1256
tsim1256_T042,doreco_tsim1256_IGS0229_2017-1-25_MM_4,MM,55,approximate,f,2017-01-25,certain,personal narrative,na,none,Swahili/English,good,none,172,no,tsim1256
tsim1256_T043,doreco_tsim1256_IGS0229_2017-1-25_MM_5,MM,55,approximate,f,2017-01-25,certain,traditional narrative,na,none,Swahili/English,good,none,168,no,tsim1256
tsim1256_T044,doreco_tsim1256_IGS0229_2017-1-25_MM_6,MM,55,approximate,f,2017-01-25,certain,personal narrative,na,none,Swahili/English,good,none,224,no,tsim1256
tsim1256_T045,doreco_tsim1256_IGS0229_2017-1-25_MM_7,MM,55,approximate,f,2017-01-25,certain,traditional narrative,na,none,Swahili/English,good,none,182,no,tsim1256
tsim1256_T046,doreco_tsim1256_IGS0229_2017-1-25_MM_8,MM,55,approximate,f,2017-01-25,certain,personal narrative,na,none,Swahili/English,good,none,232,no,tsim1256
tsim1256_T047,doreco_tsim1256_IGS0229_2017-1-25_MM_9,MM,55,approximate,f,2017-01-25,certain,traditional narrative,na,none,Swahili/English,good,none,162,no,tsim1256
tsim1256_T075,doreco_tsim1256_IGS0229_2017-3-10_1,WQ,70,approximate,m,2017-03-10,certain,personal narrative,na,none,Swahili/English,good,punctual,158,no,tsim1256
tsim1256_T084,doreco_tsim1256_IGS0229_2017-3-10_10,GB,50,approximate,f,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,293,no,tsim1256
tsim1256_T085,doreco_tsim1256_IGS0229_2017-3-10_11,UG,40,approximate,f,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,183,no,tsim1256
tsim1256_T086,doreco_tsim1256_IGS0229_2017-3-10_12,UG,40,approximate,f,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,217,no,tsim1256
tsim1256_T087,doreco_tsim1256_IGS0229_2017-3-10_13,UB,35,approximate,f,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,445,no,tsim1256
tsim1256_T088,doreco_tsim1256_IGS0229_2017-3-10_14,UB,35,approximate,f,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,193,no,tsim1256
tsim1256_T076,doreco_tsim1256_IGS0229_2017-3-10_2,WQ,70,approximate,m,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,252,no,tsim1256
tsim1256_T077,doreco_tsim1256_IGS0229_2017-3-10_3,WQ,70,approximate,m,2017-03-10,certain,personal narrative,na,none,Swahili/English,good,punctual,229,no,tsim1256
tsim1256_T078,doreco_tsim1256_IGS0229_2017-3-10_4,MQ,40,approximate,f,2017-03-10,certain,personal narrative,na,none,Swahili/English,good,punctual,277,no,tsim1256
tsim1256_T079,doreco_tsim1256_IGS0229_2017-3-10_5,MQ,40,approximate,f,2017-03-10,certain,personal narrative,na,none,Swahili/English,good,punctual,380,no,tsim1256
tsim1256_T080,doreco_tsim1256_IGS0229_2017-3-10_6,GG,60,approximate,m,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,390,no,tsim1256
tsim1256_T082,doreco_tsim1256_IGS0229_2017-3-10_8,GB,50,approximate,f,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,87,no,tsim1256
tsim1256_T083,doreco_tsim1256_IGS0229_2017-3-10_9,GB,50,approximate,f,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,98,no,tsim1256
tsim1256_T089,doreco_tsim1256_IGS0229_2017-3-14_18,GG,60,approximate,m,2017-03-14,certain,traditional narrative,na,none,Swahili/English,medium,punctual,335,no,tsim1256
tsim1256_T090,doreco_tsim1256_IGS0229_2017-3-14_19,GG,60,approximate,m,2017-03-14,certain,traditional narrative,na,none,Swahili/English,medium,punctual,95,no,tsim1256
tsim1256_T054,doreco_tsim1256_IGS0229_2017-3-3_11,BG,70,approximate,f,2017-03-03,certain,personal narrative,na,none,Swahili/English,good,punctual,224,no,tsim1256
tsim1256_T055,doreco_tsim1256_IGS0229_2017-3-3_12,BG,70,approximate,f,2017-03-03,certain,traditional narrative,na,none,Swahili/English,good,punctual,189,no,tsim1256
tsim1256_T065,doreco_tsim1256_IGS0229_2017-3-8_11,BG,70,approximate,f,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,punctual,73,no,tsim1256
tsim1256_T068,doreco_tsim1256_IGS0229_2017-3-8_17,JMM,50,approximate,m,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,none,95,no,tsim1256
tsim1256_T069,doreco_tsim1256_IGS0229_2017-3-8_18,GW,30,approximate,f,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,punctual,199,no,tsim1256
tsim1256_T057,doreco_tsim1256_IGS0229_2017-3-8_2,WQ,70,approximate,m,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,punctual,284,no,tsim1256
tsim1256_T070,doreco_tsim1256_IGS0229_2017-3-8_20,DQ,60,approximate,f,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,none,139,no,tsim1256
tsim1256_T071,doreco_tsim1256_IGS0229_2017-3-8_21,DQ,60,approximate,f,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,none,94,no,tsim1256
tsim1256_T072,doreco_tsim1256_IGS0229_2017-3-8_22,DQ,60,approximate,f,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,none,62,no,tsim1256
tsim1256_T059,doreco_tsim1256_IGS0229_2017-3-8_4,GB,50,approximate,m,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,punctual,333,no,tsim1256
tsim1256_T060,doreco_tsim1256_IGS0229_2017-3-8_5,GB,50,approximate,m,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,none,129,no,tsim1256
tsim1256_T061,doreco_tsim1256_IGS0229_2017-3-8_6,JW,30,approximate,m,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,punctual,207,no,tsim1256
vera1241_T001,doreco_vera1241_veraa_anv,VR01,20,approximate,f,2007,certain,traditional narrative,na,all,English,good,punctual,855,no,vera1241
vera1241_T002,doreco_vera1241_veraa_as1,VR02,40,approximate,m,2007,certain,traditional narrative,na,all,English,medium,punctual,1003,no,vera1241
vera1241_T005,doreco_vera1241_veraa_hhak,VR05,20,approximate,m,2007,certain,traditional narrative,na,all,English,good,punctual,1873,no,vera1241
vera1241_T006,doreco_vera1241_veraa_isam,VR06,60,approximate,m,2007,certain,traditional narrative,na,all,English,good,punctual,1189,no,vera1241
vera1241_T008,doreco_vera1241_veraa_jjq,VR08,60,approximate,m,2007,certain,traditional narrative,na,all,English,good,punctual,4239,no,vera1241
vera1241_T009,doreco_vera1241_veraa_mvbw,VR09,30,approximate,m,2007,certain,traditional narrative,na,all,English,good,punctual,1465,no,vera1241
vera1241_T010,doreco_vera1241_veraa_palaa,VR10,40,approximate,f,2007,certain,traditional narrative,na,all,English,good,constant,615,no,vera1241
vera1241_T011,doreco_vera1241_veraa_palab,VR10,40,approximate,f,2007,certain,traditional narrative,na,all,English,good,constant,1141,no,vera1241
vera1241_T003,doreco_vera1241_veraa_gabg,VR03,40,approximate,m,2007,certain,traditional narrative,na,all,English,good,punctual,899,yes,vera1241
vera1241_T004,doreco_vera1241_veraa_gaqg,VR04,40,approximate,m,2007,certain,traditional narrative,na,all,English,good,punctual,1172,yes,vera1241
vera1241_T007,doreco_vera1241_veraa_iswm,VR07,60,approximate,m,2007,certain,traditional narrative,na,all,English,medium,constant,3343,yes,vera1241
yong1270_T001,doreco_yong1270_crdo-NRU_F4_10_AGRICULTURAL_ACTIVITIES,DL,57,certain,f,2007-11-09,certain,personal narrative,na,none,French/Chinese,good,none,1074,no,yong1270
yong1270_T002,doreco_yong1270_crdo-NRU_F4_35_DOG_WITH_EGG,DL,61,certain,f,2011-09-06,certain,traditional narrative,na,none,French/Chinese/English,good,none,751,no,yong1270
yong1270_T003,doreco_yong1270_crdo-NRU_F4_36_TIGER_WITH_EGG,DL,61,certain,f,2011-09-06,certain,traditional narrative,na,none,French/Chinese,good,none,839,no,yong1270
yong1270_T004,doreco_yong1270_crdo-NRU_F4_BURIEDALIVE2,DL,62,certain,f,2012-02-25,certain,traditional narrative,na,none,French,good,none,1740,no,yong1270
yong1270_T005,doreco_yong1270_crdo-NRU_F4_BURIEDALIVE3,DL,62,certain,f,2012-05-11,certain,traditional narrative,na,none,French/Chinese,good,none,1605,no,yong1270
yong1270_T006,doreco_yong1270_crdo-NRU_F4_HOUSEBUILDING,DL,56,certain,f,2006,certain,procedural,na,none,French/Chinese,good,none,2868,no,yong1270
